role,latitude,longitude,height,date_time,person_id
Home Worker,51.467999,-0.08964,19.36,2012-12-10 09:36:45,9
Home Worker,51.467876,-0.089638,19.36,2012-12-10 09:37:33,9
Home Worker,51.46775,-0.089488,18.88,2012-12-10 09:41:07,9
Home Worker,51.467915,-0.089478,18.88,2012-12-10 09:42:19,9
Home Worker,51.467972,-0.089393,18.4,2012-12-10 09:42:47,9
Home Worker,51.468017,-0.089458,17.92,2012-12-10 09:43:35,9
Home Worker,51.468029,-0.089569,18.88,2012-12-10 09:53:41,9
Home Worker,51.468215,-0.08927,22.73,2012-12-10 09:55:05,9
Home Worker,51.468438,-0.089086,25.61,2012-12-10 09:55:40,9
Home Worker,51.468561,-0.089029,31.38,2012-12-10 09:56:14,9
Home Worker,51.468564,-0.089062,37.63,2012-12-10 09:56:49,9
Home Worker,51.468316,-0.089079,32.82,2012-12-10 10:04:50,9
Home Worker,51.46826,-0.089156,32.34,2012-12-10 10:06:14,9
Home Worker,51.468047,-0.090016,31.86,2012-12-10 10:06:25,9
Home Worker,51.467647,-0.091671,30.42,2012-12-10 10:06:35,9
Home Worker,51.466999,-0.094051,27.53,2012-12-10 10:06:46,9
Home Worker,51.465865,-0.097062,16.96,2012-12-10 10:06:59,9
Home Worker,51.465258,-0.100015,7.83,2012-12-10 10:07:10,9
Home Worker,51.464703,-0.103691,2.54,2012-12-10 10:07:23,9
Home Worker,51.464025,-0.105691,-1.3,2012-12-10 10:07:32,9
Home Worker,51.463589,-0.107236,-3.23,2012-12-10 10:07:41,9
Home Worker,51.46319,-0.109671,-4.67,2012-12-10 10:07:54,9
Home Worker,51.462709,-0.111784,-5.15,2012-12-10 10:08:06,9
Home Worker,51.46265,-0.112485,-6.11,2012-12-10 10:08:10,9
Home Worker,51.462903,-0.114769,-2.75,2012-12-10 10:08:22,9
Home Worker,51.463488,-0.116615,-3.71,2012-12-10 10:08:32,9
Home Worker,51.463784,-0.118617,-6.59,2012-12-10 10:08:42,9
Home Worker,51.463627,-0.120858,-11.4,2012-12-10 10:08:52,9
Home Worker,51.463258,-0.124221,-19.09,2012-12-10 10:09:05,9
Home Worker,51.46334,-0.126664,-20.05,2012-12-10 10:09:14,9
Home Worker,51.463843,-0.128901,-13.8,2012-12-10 10:09:23,9
Home Worker,51.464389,-0.130276,-7.07,2012-12-10 10:09:31,9
Home Worker,51.464992,-0.131429,-3.23,2012-12-10 10:09:42,9
Home Worker,51.465263,-0.131985,-3.71,2012-12-10 10:09:52,9
Home Worker,51.465328,-0.132071,-6.59,2012-12-10 10:10:04,9
Home Worker,51.465501,-0.132455,-8.03,2012-12-10 10:10:33,9
Home Worker,51.466007,-0.133408,-7.55,2012-12-10 10:10:41,9
Home Worker,51.466954,-0.134912,-10.92,2012-12-10 10:10:51,9
Home Worker,51.468244,-0.136631,-16.69,2012-12-10 10:11:04,9
Home Worker,51.468874,-0.137356,-23.41,2012-12-10 10:11:14,9
Home Worker,51.469376,-0.137783,-23.41,2012-12-10 10:11:26,9
Home Worker,51.469402,-0.137856,-25.34,2012-12-10 10:11:39,9
Home Worker,51.469399,-0.137849,-25.82,2012-12-10 10:12:06,9
Home Worker,51.469402,-0.137865,-25.82,2012-12-10 10:12:11,9
Home Worker,51.469817,-0.138234,-19.09,2012-12-10 10:12:22,9
Home Worker,51.470719,-0.139177,-11.4,2012-12-10 10:12:33,9
Home Worker,51.471893,-0.140436,-9.96,2012-12-10 10:12:48,9
Home Worker,51.472679,-0.141844,-10.44,2012-12-10 10:13:00,9
Home Worker,51.473652,-0.144284,-9.48,2012-12-10 10:13:18,9
Home Worker,51.473775,-0.146434,-15.24,2012-12-10 10:13:32,9
Home Worker,51.473457,-0.14849,-21.49,2012-12-10 10:13:45,9
Home Worker,51.472917,-0.150093,-27.26,2012-12-10 10:13:57,9
Home Worker,51.472,-0.151396,-23.9,2012-12-10 10:14:08,9
Home Worker,51.471128,-0.152973,-34.95,2012-12-10 10:14:21,9
Home Worker,51.470307,-0.154654,-44.56,2012-12-10 10:14:34,9
Home Worker,51.46975,-0.156865,-55.14,2012-12-10 10:14:49,9
Home Worker,51.469804,-0.159015,-63.79,2012-12-10 10:15:03,9
Home Worker,51.469793,-0.159349,-66.67,2012-12-10 10:15:06,9
Home Worker,51.469386,-0.161278,-78.21,2012-12-10 10:15:21,9
Home Worker,51.468712,-0.162501,-68.6,2012-12-10 10:15:34,9
Home Worker,51.468292,-0.163113,-55.14,2012-12-10 10:15:46,9
Home Worker,51.468256,-0.163191,-44.56,2012-12-10 10:16:00,9
Home Worker,51.468106,-0.163529,-40.72,2012-12-10 10:16:48,9
Home Worker,51.467563,-0.164618,-36.87,2012-12-10 10:17:00,9
Home Worker,51.466612,-0.166773,-26.3,2012-12-10 10:17:19,9
Home Worker,51.46603,-0.168028,-8.51,2012-12-10 10:17:37,9
Home Worker,51.465525,-0.169258,-4.19,2012-12-10 10:17:58,9
Home Worker,51.465177,-0.170479,-1.79,2012-12-10 10:18:17,9
Home Worker,51.464998,-0.171422,-6.59,2012-12-10 10:18:33,9
Home Worker,51.46492,-0.171734,-8.03,2012-12-10 10:18:45,9
Home Worker,51.464923,-0.171727,-9,2012-12-10 10:21:01,9
Home Worker,51.464918,-0.171729,-9,2012-12-10 10:21:42,9
Home Worker,51.46491,-0.17173,-9,2012-12-10 10:22:01,9
Home Worker,51.464599,-0.171391,21.29,2012-12-10 10:23:03,9
Home Worker,51.464461,-0.171225,28.02,2012-12-10 10:23:22,9
Home Worker,51.46408,-0.171071,29.46,2012-12-10 10:24:30,9
Home Worker,51.463824,-0.170956,25.61,2012-12-10 10:25:27,9
Home Worker,51.463838,-0.170661,24.65,2012-12-10 10:38:04,9
Home Worker,51.463663,-0.170618,22.73,2012-12-10 10:38:21,9
Home Worker,51.463539,-0.170229,22.73,2012-12-10 10:38:43,9
Home Worker,51.46342,-0.170206,23.69,2012-12-10 10:39:05,9
Home Worker,51.463484,-0.170075,23.21,2012-12-10 10:39:24,9
Home Worker,51.463608,-0.170125,22.73,2012-12-10 10:39:47,9
Home Worker,51.463826,-0.170476,24.65,2012-12-10 10:40:16,9
Home Worker,51.463819,-0.170616,25.61,2012-12-10 10:40:49,9
Home Worker,51.463818,-0.170592,26.09,2012-12-10 10:41:10,9
Home Worker,51.463849,-0.17093,24.17,2012-12-10 10:54:23,9
Home Worker,51.46382,-0.170833,24.65,2012-12-10 10:54:46,9
Home Worker,51.46395,-0.170879,23.69,2012-12-10 11:12:46,9
Home Worker,51.464089,-0.171027,22.73,2012-12-10 11:13:18,9
Home Worker,51.464289,-0.17108,21.77,2012-12-10 11:13:43,9
Home Worker,51.464626,-0.171168,20.81,2012-12-10 11:14:23,9
Home Worker,51.464887,-0.171237,21.29,2012-12-10 11:14:45,9
Home Worker,51.465005,-0.171845,19.84,2012-12-10 11:20:37,9
Home Worker,51.464895,-0.171913,18.88,2012-12-10 11:20:59,9
Home Worker,51.464774,-0.171915,19.84,2012-12-10 11:21:27,9
Home Worker,51.464827,-0.171953,19.84,2012-12-10 11:22:41,9
Home Worker,51.464932,-0.171862,16.48,2012-12-10 11:23:18,9
Home Worker,51.46491,-0.17197,8.31,2012-12-10 11:23:52,9
Home Worker,51.464843,-0.171929,0.62,2012-12-10 11:24:12,9
Home Worker,51.464862,-0.171847,-9.48,2012-12-10 11:24:28,9
Home Worker,51.464966,-0.171827,-21.49,2012-12-10 11:24:45,9
Home Worker,51.464989,-0.171855,-25.82,2012-12-10 11:24:51,9
Home Worker,51.465136,-0.171934,-44.56,2012-12-10 11:25:13,9
Home Worker,51.46513,-0.171957,-56.58,2012-12-10 11:25:30,9
Home Worker,51.465016,-0.172062,-45.04,2012-12-10 11:25:58,9
Home Worker,51.46493,-0.172143,-49.37,2012-12-10 11:26:25,9
Home Worker,51.464972,-0.172079,-46.97,2012-12-10 11:26:40,9
Home Worker,51.465037,-0.17196,-23.9,2012-12-10 11:27:16,9
Home Worker,51.465021,-0.171881,-11.88,2012-12-10 11:27:48,9
Home Worker,51.464981,-0.171912,-2.27,2012-12-10 11:28:27,9
Home Worker,51.464884,-0.171912,12.15,2012-12-10 11:29:18,9
Home Worker,51.465027,-0.17141,9.27,2012-12-10 11:29:30,9
Home Worker,51.465289,-0.170341,3.5,2012-12-10 11:29:49,9
Home Worker,51.465629,-0.16912,-0.34,2012-12-10 11:30:10,9
Home Worker,51.46604,-0.168042,-0.34,2012-12-10 11:30:30,9
Home Worker,51.466573,-0.166795,3.5,2012-12-10 11:30:53,9
Home Worker,51.467065,-0.165659,1.1,2012-12-10 11:31:15,9
Home Worker,51.467426,-0.16486,4.94,2012-12-10 11:31:31,9
Home Worker,51.467869,-0.164053,6.39,2012-12-10 11:31:48,9
Home Worker,51.468551,-0.163086,9.27,2012-12-10 11:32:03,9
Home Worker,51.469272,-0.161749,2.54,2012-12-10 11:32:17,9
Home Worker,51.469632,-0.160048,-7.07,2012-12-10 11:32:28,9
Home Worker,51.469731,-0.158792,-11.88,2012-12-10 11:32:37,9
Home Worker,51.469665,-0.156704,-19.09,2012-12-10 11:32:50,9
Home Worker,51.470137,-0.154849,-20.53,2012-12-10 11:33:03,9
Home Worker,51.470928,-0.153223,-22.45,2012-12-10 11:33:17,9
Home Worker,51.472068,-0.151418,-23.41,2012-12-10 11:33:34,9
Home Worker,51.47303,-0.150027,-17.17,2012-12-10 11:33:48,9
Home Worker,51.473549,-0.148516,-10.44,2012-12-10 11:34:02,9
Home Worker,51.473827,-0.146861,-8.03,2012-12-10 11:34:13,9
Home Worker,51.47379,-0.144682,-7.07,2012-12-10 11:34:27,9
Home Worker,51.473392,-0.143097,-7.55,2012-12-10 11:34:39,9
Home Worker,51.472577,-0.14156,-9.48,2012-12-10 11:34:54,9
Home Worker,51.471733,-0.14012,-5.63,2012-12-10 11:35:10,9
Home Worker,51.470777,-0.139193,-4.19,2012-12-10 11:35:27,9
Home Worker,51.469953,-0.138373,1.58,2012-12-10 11:35:47,9
Home Worker,51.469807,-0.138282,2.06,2012-12-10 11:35:59,9
Home Worker,51.469815,-0.13822,2.06,2012-12-10 11:36:55,9
Home Worker,51.469553,-0.138017,2.54,2012-12-10 11:37:15,9
Home Worker,51.468813,-0.137323,3.5,2012-12-10 11:37:25,9
Home Worker,51.467725,-0.135959,4.94,2012-12-10 11:37:37,9
Home Worker,51.466382,-0.133836,6.39,2012-12-10 11:37:53,9
Home Worker,51.465817,-0.132884,5.91,2012-12-10 11:38:04,9
Home Worker,51.465325,-0.132088,6.39,2012-12-10 11:38:18,9
Home Worker,51.465302,-0.132024,6.39,2012-12-10 11:38:30,9
Home Worker,51.465319,-0.132029,6.39,2012-12-10 11:39:00,9
Home Worker,51.465091,-0.131555,6.87,2012-12-10 11:39:09,9
Home Worker,51.464549,-0.130425,7.83,2012-12-10 11:39:18,9
Home Worker,51.463811,-0.128545,10.23,2012-12-10 11:39:28,9
Home Worker,51.46335,-0.126135,11.19,2012-12-10 11:39:38,9
Home Worker,51.463374,-0.123429,12.63,2012-12-10 11:39:49,9
Home Worker,51.463731,-0.119941,13.12,2012-12-10 11:40:04,9
Home Worker,51.46373,-0.117399,15.52,2012-12-10 11:40:18,9
Home Worker,51.463111,-0.115258,18.4,2012-12-10 11:40:31,9
Home Worker,51.462706,-0.112951,20.81,2012-12-10 11:40:44,9
Home Worker,51.462856,-0.111049,21.77,2012-12-10 11:40:54,9
Home Worker,51.463342,-0.108993,20.81,2012-12-10 11:41:05,9
Home Worker,51.463871,-0.106239,22.25,2012-12-10 11:41:20,9
Home Worker,51.464721,-0.103815,24.17,2012-12-10 11:41:35,9
Home Worker,51.465141,-0.101404,23.69,2012-12-10 11:41:48,9
Home Worker,51.46549,-0.098849,21.77,2012-12-10 11:41:58,9
Home Worker,51.466401,-0.094928,19.36,2012-12-10 11:42:13,9
Home Worker,51.467443,-0.091498,17.92,2012-12-10 11:42:28,9
Home Worker,51.46795,-0.089806,17.92,2012-12-10 11:42:39,9
Home Worker,51.468172,-0.089221,17.44,2012-12-10 11:42:49,9
Home Worker,51.468285,-0.088633,17.92,2012-12-10 11:43:03,9
Home Worker,51.468284,-0.088686,15.04,2012-12-10 11:43:20,9
Home Worker,51.468252,-0.088926,12.63,2012-12-10 11:43:47,9
Home Worker,51.468237,-0.089152,11.19,2012-12-10 11:44:38,9
Home Worker,51.468081,-0.089409,13.12,2012-12-10 11:45:01,9
Home Worker,51.467917,-0.089437,14.08,2012-12-10 11:45:20,9
Home Worker,51.467869,-0.089647,16,2012-12-10 11:45:36,9
Home Worker,51.467803,-0.089808,20.32,2012-12-10 11:45:50,9
Home Worker,51.467748,-0.090026,23.21,2012-12-10 11:46:04,9
Home Worker,51.467673,-0.09017,25.61,2012-12-10 11:46:14,9
Home Worker,51.467591,-0.090482,31.86,2012-12-10 11:46:35,9
Home Worker,51.467576,-0.090893,36.67,2012-12-10 11:46:54,9
Home Worker,51.467592,-0.090955,37.15,2012-12-10 11:46:57,9
Home Worker,51.467619,-0.090983,37.15,2012-12-10 11:47:16,9
Home Worker,51.467606,-0.091005,36.19,2012-12-10 11:47:23,9
Home Worker,51.467553,-0.091146,33.3,2012-12-10 11:47:33,9
Home Worker,51.467631,-0.091195,33.3,2012-12-10 11:47:42,9
Home Worker,51.467787,-0.091287,33.3,2012-12-10 11:47:58,9
Home Worker,51.468039,-0.091499,33.78,2012-12-10 11:48:20,9
Home Worker,51.468152,-0.091834,31.38,2012-12-10 11:48:42,9
Home Worker,51.467392,-0.095947,34.26,2012-12-10 12:09:39,9
Home Worker,51.467778,-0.094685,33.3,2012-12-10 12:10:00,9
Home Worker,51.468083,-0.094061,35.23,2012-12-10 12:10:25,9
Home Worker,51.468097,-0.094126,32.34,2012-12-10 12:11:19,9
Home Worker,51.467976,-0.093911,39.07,2012-12-10 12:12:44,9
Home Worker,51.467957,-0.093819,39.07,2012-12-10 12:12:47,9
Home Worker,51.467531,-0.093121,42.44,2012-12-10 12:13:12,9
Home Worker,51.467581,-0.094148,37.15,2012-12-10 12:13:29,9
Home Worker,51.468054,-0.094315,39.55,2012-12-10 12:14:03,9
Home Worker,51.468778,-0.093831,42.44,2012-12-10 12:14:38,9
Home Worker,51.469218,-0.093308,44.36,2012-12-10 12:14:52,9
Home Worker,51.468384,-0.094241,51.57,2012-12-10 12:19:20,9
Home Worker,51.468816,-0.093701,41.95,2012-12-10 12:19:50,9
Home Worker,51.469053,-0.093805,41.47,2012-12-10 12:20:19,9
Home Worker,51.468499,-0.094325,41.47,2012-12-10 12:20:40,9
Home Worker,51.468584,-0.09431,41.95,2012-12-10 12:21:11,9
Home Worker,51.468375,-0.09424,41.95,2012-12-10 12:22:02,9
Home Worker,51.468409,-0.094228,42.44,2012-12-10 12:22:32,9
Home Worker,51.468452,-0.09415,43.4,2012-12-10 12:23:02,9
Home Worker,51.468558,-0.094053,43.88,2012-12-10 12:23:41,9
Home Worker,51.468496,-0.094426,43.4,2012-12-10 12:24:49,9
Home Worker,51.468648,-0.094251,43.4,2012-12-10 12:25:19,9
Home Worker,51.468875,-0.094017,42.92,2012-12-10 12:25:44,9
Home Worker,51.468713,-0.094015,42.44,2012-12-10 12:26:08,9
Home Worker,51.468619,-0.094071,41.47,2012-12-10 12:26:44,9
Home Worker,51.468968,-0.093736,40.99,2012-12-10 12:27:16,9
Home Worker,51.46955,-0.093296,40.03,2012-12-10 12:27:46,9
Home Worker,51.46925,-0.093509,40.03,2012-12-10 12:28:08,9
Home Worker,51.468949,-0.09425,41.95,2012-12-10 12:29:00,9
Home Worker,51.468872,-0.094347,43.88,2012-12-10 12:29:32,9
Home Worker,51.468811,-0.094516,45.32,2012-12-10 12:30:07,9
Home Worker,51.468566,-0.094281,44.84,2012-12-10 12:31:11,9
Home Worker,51.468465,-0.093974,44.36,2012-12-10 12:31:39,9
Home Worker,51.468469,-0.093815,40.51,2012-12-10 12:32:16,9
Home Worker,51.468573,-0.09396,37.63,2012-12-10 12:32:46,9
Home Worker,51.468594,-0.093967,34.26,2012-12-10 12:33:06,9
Home Worker,51.468412,-0.093984,29.94,2012-12-10 12:33:43,9
Home Worker,51.468431,-0.093826,28.02,2012-12-10 12:34:41,9
Home Worker,51.468385,-0.09389,26.57,2012-12-10 12:35:23,9
Home Worker,51.468278,-0.09391,25.61,2012-12-10 12:35:53,9
Home Worker,51.468317,-0.093974,25.13,2012-12-10 12:36:22,9
Home Worker,51.468235,-0.094004,25.13,2012-12-10 12:36:57,9
Home Worker,51.467627,-0.09524,25.61,2012-12-10 12:37:16,9
Home Worker,51.467993,-0.094999,-31.59,2012-12-10 12:40:00,9
Home Worker,51.468332,-0.094325,-29.66,2012-12-10 12:40:21,9
Home Worker,51.468416,-0.093523,-30.62,2012-12-10 12:41:11,9
Home Worker,51.468234,-0.094043,-28.22,2012-12-10 12:41:37,9
Home Worker,51.468219,-0.094154,-22.93,2012-12-10 12:42:10,9
Home Worker,51.468391,-0.093537,-15.72,2012-12-10 12:43:36,9
Home Worker,51.468354,-0.093898,-14.76,2012-12-10 12:44:10,9
Home Worker,51.468493,-0.093555,-15.72,2012-12-10 12:45:58,9
Home Worker,51.468279,-0.094137,-15.72,2012-12-10 12:46:45,9
Home Worker,51.468458,-0.094224,-15.24,2012-12-10 12:47:14,9
Home Worker,51.46882,-0.09375,-15.24,2012-12-10 12:48:02,9
Home Worker,51.469148,-0.093447,-14.76,2012-12-10 12:48:45,9
Home Worker,51.468799,-0.093847,-15.72,2012-12-10 12:49:03,9
Home Worker,51.468488,-0.094156,-15.72,2012-12-10 12:49:45,9
Home Worker,51.468063,-0.09448,-15.24,2012-12-10 12:50:09,9
Home Worker,51.468449,-0.094154,-14.76,2012-12-10 12:51:04,9
Home Worker,51.468594,-0.094165,-14.28,2012-12-10 12:51:39,9
Home Worker,51.468638,-0.094312,-13.32,2012-12-10 12:52:18,9
Home Worker,51.468451,-0.093642,-11.4,2012-12-10 12:54:08,9
Home Worker,51.468425,-0.093534,-11.4,2012-12-10 12:54:43,9
Home Worker,51.468532,-0.094166,-10.92,2012-12-10 12:55:19,9
Home Worker,51.468453,-0.094237,-12.36,2012-12-10 12:55:43,9
Home Worker,51.468397,-0.093651,-12.36,2012-12-10 12:56:42,9
Home Worker,51.468367,-0.093468,-12.36,2012-12-10 12:57:12,9
Home Worker,51.468365,-0.093842,-12.36,2012-12-10 12:58:17,9
Home Worker,51.468443,-0.093994,-12.36,2012-12-10 12:59:11,9
Home Worker,51.468567,-0.093602,-11.88,2012-12-10 12:59:34,9
Home Worker,51.468462,-0.093939,-12.36,2012-12-10 13:00:12,9
Home Worker,51.468325,-0.094019,-13.8,2012-12-10 13:00:46,9
Home Worker,51.46868,-0.093718,-14.28,2012-12-10 13:01:32,9
Home Worker,51.468702,-0.093685,-14.28,2012-12-10 13:01:33,9
Home Worker,51.468756,-0.093473,-12.84,2012-12-10 13:02:02,9
Home Worker,51.468801,-0.093271,-12.84,2012-12-10 13:02:49,9
Home Worker,51.468946,-0.093667,6.87,2012-12-10 13:44:52,9
Home Worker,51.46872,-0.093493,3.98,2012-12-10 13:45:15,9
Home Worker,51.468725,-0.093092,1.1,2012-12-10 13:45:28,9
Home Worker,51.468672,-0.093286,-9,2012-12-10 13:45:50,9
Home Worker,51.46882,-0.094213,-14.28,2012-12-10 13:46:31,9
Home Worker,51.468818,-0.094232,-14.28,2012-12-10 13:46:32,9
Home Worker,51.468972,-0.092657,2.06,2012-12-10 14:11:06,9
Home Worker,51.469002,-0.09262,1.58,2012-12-10 14:11:12,9
Home Worker,51.468962,-0.092239,2.54,2012-12-10 14:11:51,9
Home Worker,51.468735,-0.092136,9.75,2012-12-10 14:12:09,9
Home Worker,51.468493,-0.092106,21.29,2012-12-10 14:12:25,9
Home Worker,51.468277,-0.091942,34.74,2012-12-10 14:12:42,9
Home Worker,51.468218,-0.091817,44.84,2012-12-10 14:12:55,9
Home Worker,51.468065,-0.091643,31.86,2012-12-10 14:13:14,9
Home Worker,51.467911,-0.091501,26.09,2012-12-10 14:13:30,9
Home Worker,51.467911,-0.09126,34.26,2012-12-10 14:13:57,9
Home Worker,51.467899,-0.091263,39.55,2012-12-10 14:14:18,9
Home Worker,51.467675,-0.09121,41.47,2012-12-10 14:14:37,9
Home Worker,51.467474,-0.090971,42.92,2012-12-10 14:14:59,9
Home Worker,51.467328,-0.090849,43.4,2012-12-10 14:15:17,9
Home Worker,51.467134,-0.090745,42.44,2012-12-10 14:15:36,9
Home Worker,51.46695,-0.09074,40.51,2012-12-10 14:15:52,9
Home Worker,51.466723,-0.090606,38.59,2012-12-10 14:16:12,9
Home Worker,51.466497,-0.090506,30.42,2012-12-10 14:16:34,9
Home Worker,51.466293,-0.090356,17.44,2012-12-10 14:16:58,9
Home Worker,51.466025,-0.090285,10.23,2012-12-10 14:17:22,9
Home Worker,51.465962,-0.090071,8.79,2012-12-10 14:17:37,9
Home Worker,51.465965,-0.090017,8.79,2012-12-10 14:17:46,9
Home Worker,51.465919,-0.089724,7.83,2012-12-10 14:18:10,9
Home Worker,51.4657,-0.089549,3.98,2012-12-10 14:18:40,9
Home Worker,51.465445,-0.089264,-2.27,2012-12-10 14:19:09,9
Home Worker,51.46511,-0.088947,-8.03,2012-12-10 14:19:43,9
Home Worker,51.46511,-0.088713,-9.48,2012-12-10 14:20:00,9
Home Worker,51.464889,-0.088477,-11.88,2012-12-10 14:20:25,9
Home Worker,51.464816,-0.088512,-10.92,2012-12-10 14:20:30,9
Home Worker,51.464848,-0.088362,-10.92,2012-12-10 14:20:38,9
Home Worker,51.464996,-0.087983,-6.59,2012-12-10 14:21:03,9
Home Worker,51.46493,-0.087831,-8.03,2012-12-10 14:21:26,9
Home Worker,51.464816,-0.087924,-9.96,2012-12-10 14:22:01,9
Home Worker,51.464842,-0.087925,-10.44,2012-12-10 14:22:49,9
Home Worker,51.464791,-0.088083,-9.96,2012-12-10 14:23:39,9
Home Worker,51.465024,-0.088156,-9.96,2012-12-10 14:25:44,9
Home Worker,51.464978,-0.088269,-10.92,2012-12-10 14:26:06,9
Home Worker,51.464797,-0.088142,-10.92,2012-12-10 14:28:55,9
Home Worker,51.464853,-0.088105,-9.48,2012-12-10 14:31:31,9
Home Worker,51.464819,-0.088121,-9.48,2012-12-10 14:31:58,9
Home Worker,51.464768,-0.088258,-7.55,2012-12-10 14:32:47,9
Home Worker,51.464809,-0.088203,-8.51,2012-12-10 14:33:03,9
Home Worker,51.464808,-0.088102,-9.48,2012-12-10 14:33:15,9
Home Worker,51.464765,-0.088067,-8.03,2012-12-10 14:33:27,9
Home Worker,51.46476,-0.087992,-7.07,2012-12-10 14:33:59,9
Home Worker,51.464934,-0.088079,3.98,2012-12-10 14:35:28,9
Home Worker,51.465025,-0.088112,9.27,2012-12-10 14:36:06,9
Home Worker,51.464971,-0.088143,11.67,2012-12-10 14:36:38,9
Home Worker,51.464846,-0.088106,16.96,2012-12-10 14:37:21,9
Home Worker,51.464864,-0.088133,17.92,2012-12-10 14:37:50,9
Home Worker,51.465038,-0.088063,18.88,2012-12-10 14:38:18,9
Home Worker,51.464983,-0.088021,19.36,2012-12-10 14:38:36,9
Home Worker,51.464916,-0.088118,18.88,2012-12-10 14:38:57,9
Home Worker,51.46481,-0.087975,23.69,2012-12-10 14:40:09,9
Home Worker,51.464912,-0.088083,22.73,2012-12-10 14:40:25,9
Home Worker,51.464879,-0.088211,20.32,2012-12-10 14:40:48,9
Home Worker,51.464882,-0.088269,21.29,2012-12-10 14:41:06,9
Home Worker,51.464893,-0.088136,22.73,2012-12-10 14:41:32,9
Home Worker,51.464955,-0.088206,25.13,2012-12-10 14:42:45,9
Home Worker,51.464905,-0.088148,27.05,2012-12-10 14:43:17,9
Home Worker,51.464881,-0.088035,30.9,2012-12-10 14:44:54,9
Home Worker,51.464927,-0.088011,34.26,2012-12-10 14:46:12,9
Home Worker,51.464921,-0.088008,40.03,2012-12-10 14:46:55,9
Home Worker,51.464929,-0.087991,47.72,2012-12-10 14:47:39,9
Home Worker,51.464777,-0.08793,47.72,2012-12-10 14:47:55,9
Home Worker,51.464692,-0.087906,48.2,2012-12-10 14:48:11,9
Home Worker,51.464731,-0.08787,48.68,2012-12-10 14:48:28,9
Home Worker,51.464805,-0.087867,49.65,2012-12-10 14:48:55,9
Home Worker,51.464692,-0.087787,49.65,2012-12-10 14:49:18,9
Home Worker,51.464636,-0.087799,47.72,2012-12-10 14:49:36,9
Home Worker,51.46466,-0.087856,47.72,2012-12-10 14:49:51,9
Home Worker,51.464722,-0.087986,49.65,2012-12-10 14:50:27,9
Home Worker,51.464795,-0.08804,54.45,2012-12-10 14:51:00,9
Home Worker,51.464944,-0.088032,55.41,2012-12-10 14:51:37,9
Home Worker,51.464972,-0.088074,56.37,2012-12-10 14:52:24,9
Home Worker,51.464896,-0.08808,57.34,2012-12-10 14:52:59,9
Home Worker,51.464905,-0.088102,56.37,2012-12-10 14:54:12,9
Home Worker,51.464901,-0.088044,56.37,2012-12-10 14:54:50,9
Home Worker,51.464913,-0.088051,57.34,2012-12-10 14:55:31,9
Home Worker,51.464889,-0.087988,56.86,2012-12-10 14:56:05,9
Home Worker,51.464886,-0.088047,57.34,2012-12-10 14:57:23,9
Home Worker,51.46489,-0.088116,56.37,2012-12-10 14:57:59,9
Home Worker,51.465032,-0.088127,53.49,2012-12-10 15:15:41,9
Home Worker,51.464904,-0.087986,52.05,2012-12-10 15:16:33,9
Home Worker,51.464915,-0.08795,51.09,2012-12-10 15:18:59,9
Home Worker,51.465216,-0.088213,50.13,2012-12-10 15:39:48,9
Home Worker,51.465043,-0.088042,50.13,2012-12-10 15:40:23,9
Home Worker,51.464897,-0.087855,50.61,2012-12-10 15:40:55,9
Home Worker,51.464971,-0.088001,52.53,2012-12-10 15:55:57,9
Home Worker,51.464756,-0.087942,53.49,2012-12-10 15:57:25,9
Home Worker,51.464864,-0.08791,55.41,2012-12-10 15:59:55,9
Home Worker,51.464833,-0.08789,55.41,2012-12-10 16:00:19,9
Home Worker,51.464996,-0.088003,51.09,2012-12-10 16:09:35,9
Home Worker,51.464551,-0.08792,54.45,2012-12-10 16:38:35,9
